Estado 	 0.0	0.1	0.0	0.2	0.0	0.4	0.0	0.8	0.0	1.0	0.0	0.0	0.1	0.0	0.2	0.0	0.4	0.0	0.8	0.0	1.0	0.0	
1	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
2	126.08099916303352 	 121.18749412081411 	 142.85713951863877 	 82.38512892491602 	 90.16484597581115 	 121.72225322802912 	 101.76954880025369 	 89.30165629710065 	 112.10240547573565 	 63.48579113346856 	 120.52354406281674 	 
3	74.35544727494319 	 89.1312927945323 	 142.75639175353336 	 94.98685779953789 	 97.23072368738421 	 69.61904762904604 	 64.8455907331739 	 33.62070616627601 	 116.98563325994868 	 83.45640997946296 	 92.39796108410786 	 
4	38.70826594814032 	 72.75911031751242 	 35.550623436613364 	 63.45498427067967 	 141.69962954678502 	 -1.0 	 65.11222889052101 	 52.71711384764134 	 69.96542467309567 	 79.80182910495206 	 -1.0 	 
5	-1.0 	 133.93198060064867 	 20.526483329605323 	 14.816966461358499 	 20.448805510427565 	 -1.0 	 18.347636584175017 	 19.705464596184175 	 14.821476919077758 	 -1.0 	 14.921709312839077 	 
6	35.92318066459906 	 15.421925849238976 	 18.589257453779453 	 122.65005807249283 	 33.648452967303555 	 16.493816262467966 	 16.493816262467966 	 -1.0 	 18.35587425003291 	 32.24639080234871 	 -1.0 	 
7	-1.0 	 15.4461180635781 	 -1.0 	 30.124579518121852 	 46.60708577573279 	 -1.0 	 97.53308801388734 	 18.032355682562876 	 17.631163899960093 	 34.11379376713601 	 14.816966461358499 	 
8	96.19210416646993 	 15.447131646611803 	 14.845075312861015 	 34.33069059052143 	 -1.0 	 -1.0 	 32.581600039616795 	 32.45867323175016 	 34.67793323116189 	 56.63482447335932 	 15.447092405010606 	 
9	44.34175920178821 	 86.2206413618776 	 18.05798652196557 	 18.05798652196557 	 15.447131646611803 	 15.447092405010606 	 16.239835821052832 	 33.596133350367765 	 15.447131646611803 	 29.59480083112347 	 55.83644330140637 	 
10	72.04395740953785 	 117.69492990344173 	 116.07340436910627 	 98.09037461105392 	 97.59040570412785 	 126.57881515973729 	 142.8408871863218 	 100.90871176549514 	 95.42039390522126 	 118.63068331265363 	 101.7332131752939 	 
11	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
