Estado 	 -0.2	-0.1	0.0	0.1	0.2	
1	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
2	-0.419614381709309 	 -1.0 	 -1.0 	 -0.7567423249231944 	 -0.6588945533352213 	 
3	-1.0 	 -1.0 	 -0.7768055609609179 	 -1.0 	 -1.0 	 
4	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
5	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
6	-0.6469212182131039 	 -0.293958780605093 	 -0.6758032889106074 	 -0.5419913710162201 	 -0.3566065833853864 	 
7	-7.576960732643677 	 -67.61488717780668 	 -52.32857016329555 	 -57.51182441056502 	 -5.7204294224043934 	 
8	-0.5291761526364614 	 -0.2824764348126942 	 -0.020026901388343732 	 -0.11042472093680464 	 -0.2941104531055695 	 
9	-345.489211821976 	 -164.73541194636402 	 -140.10846532473354 	 -53.47005912821969 	 -280.1769863399729 	 
10	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
11	0.11109511705829424 	 0.2992116831509386 	 -0.12630683406296056 	 0.08251376760717492 	 0.09985996800550054 	 
12	0.18269334232856205 	 0.4244893255013905 	 0.3223997839018701 	 0.4090056075041756 	 0.4351494155979375 	 
13	-0.3619149603611109 	 -43.18902362638504 	 -0.4397223320154619 	 -0.27955637842058073 	 -120.14196460799891 	 
14	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
15	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
