#CARRERA;TICK;TIEMPO_VUELTA;EPSILON;DIST_RACED;DIST_STARTPOINT;MAX_SPEED;FINISHED_LAP
6;351;6.45;0.9900000002235174;8.34521;2040.91;0.0;false;
13;251;4.25;0.9800000004470348;9.91296;2042.47;0.0;false;
