Estado 	 -0.2	-0.1	0.0	0.1	0.2	
1	0.6614397082413367 	 0.5755215754247749 	 0.14581844699256602 	 0.5267094411684415 	 -0.013827494475454283 	 
2	-2.6508011834787957 	 -0.07459044316688845 	 -0.37025008323403874 	 -0.38977022329981953 	 -0.3884850834806568 	 
3	0.27210708513645443 	 0.17161634198869763 	 0.42569279114841746 	 0.28830842174179155 	 0.22880413742749642 	 
4	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
5	-146.01728392958634 	 -202.95991161127273 	 -145.37469769700633 	 -145.78629891178576 	 -287.79928496865375 	 
