Estado 	 -0.5	-0.25	0.0	0.25	0.5	
1	0.31564225968913556 	 -0.5766455575726566 	 -1.0 	 0.4996528682218675 	 -1.0 	 
2	-1.0 	 -1.0 	 -1.0 	 -1.0 	 0.43901072010121583 	 
3	-10.375389643054497 	 -0.6362593447469351 	 0.4648281722460074 	 -5.301989647873947 	 -0.6589402196474579 	 
4	-200.40262254143653 	 0.1923298082073468 	 -235.8176899157255 	 -241.5268944997097 	 -243.92832823383537 	 
5	-1.0 	 -1.0 	 -1.0 	 0.05241470174226901 	 0.06253273049923945 	 
