#CARRERA;TICK;TIEMPO_VUELTA;EPSILON;DIST_RACED;DIST_STARTPOINT;MAX_SPEED;FINISHED_LAP
559;4159;86.228;0.1519999597221613;2081.97;2056.97;109.403;true;
566;3758;77.406;0.14399995934218168;2082.25;2057.25;112.954;true;
573;1629;33.606;0.12799995858222246;1001.06;976.063;146.697;false;
580;1502;30.972;0.11999995820224285;994.092;969.094;139.265;false;
587;1916;39.346;0.11199995782226324;1017.04;992.042;147.058;false;
594;10000;206.846;0.09599995706230402;0.636597;2033.2;0.0;false;
601;10000;206.846;0.08799995668232441;-0.405884;2032.16;0.0;false;
608;3280;66.89;0.0799999563023448;2081.98;2056.98;123.983;true;
615;10000;206.846;0.06399995554238558;-0.0797119;2032.48;0.0;false;
622;3494;71.598;0.05599995516240597;2082.51;2057.51;106.865;true;
629;10000;206.846;0.04799995478242636;-0.409546;2032.15;0.0;false;
636;1482;30.532;0.031999954022467136;998.769;973.771;165.67;false;
643;1736;35.746;0.023999953642487526;1000.63;975.627;139.439;false;
650;1734;35.706;0.015999953262507915;1016.89;991.888;131.379;false;
657;2131;43.646;0.0010000000000000009;1010.02;985.018;159.104;false;
664;1479;30.466;0.0010000000000000009;1000.7;975.698;176.774;false;
671;1688;34.786;0.0010000000000000009;1003.81;978.808;148.105;false;
678;10000;206.846;0.0010000000000000009;0.185059;2032.75;0.0;false;
685;9577;198.386;0.0010000000000000009;2082.55;2057.55;74.1469;true;
692;2495;50.926;0.0010000000000000009;1208.84;1183.85;106.911;false;
699;2459;50.206;0.0010000000000000009;1222.16;1197.16;116.561;false;
706;2459;50.206;0.0010000000000000009;1222.16;1197.16;116.561;false;
713;4253;88.296;0.0010000000000000009;2082.12;2057.12;122.475;true;
720;8028;167.406;0.0010000000000000009;1207.53;1182.53;102.701;false;
727;8026;167.366;0.0010000000000000009;1207.2;1182.2;116.896;false;
734;1861;38.246;0.0010000000000000009;1017.23;992.228;130.398;false;
741;10000;206.846;0.0010000000000000009;-0.139526;2032.42;0.0;false;
748;3741;77.032;0.0010000000000000009;2082.44;2057.44;96.8865;true;
755;3741;77.032;0.0010000000000000009;2082.44;2057.44;96.8865;true;
762;3741;77.032;0.0010000000000000009;2082.44;2057.44;96.8865;true;
769;3861;79.672;0.0010000000000000009;2082.27;2057.27;97.1358;true;
776;3891;80.332;0.0010000000000000009;2082.54;2057.54;97.9296;true;
783;3886;80.222;0.0010000000000000009;2082.42;2057.42;98.5032;true;
790;3632;74.634;0.0010000000000000009;2081.98;2056.98;98.3838;true;
797;3886;80.222;0.0010000000000000009;2082.42;2057.42;98.5032;true;
804;3741;77.032;0.0010000000000000009;2082.44;2057.44;96.8865;true;
811;3886;80.222;0.0010000000000000009;2082.42;2057.42;98.5032;true;
818;3877;80.024;0.0010000000000000009;2082.2;2057.2;98.8781;true;
825;3632;74.634;0.0010000000000000009;2081.98;2056.98;98.3838;true;
832;3741;77.032;0.0010000000000000009;2082.44;2057.44;96.8865;true;
839;3814;78.638;0.0010000000000000009;2082.0;2057.0;97.5946;true;
846;3756;77.362;0.0010000000000000009;2082.29;2057.29;95.2454;true;
853;3994;82.598;0.0010000000000000009;2082.49;2057.49;95.6125;true;
860;3632;74.634;0.0010000000000000009;2081.98;2056.98;98.3838;true;
867;3756;77.362;0.0010000000000000009;2082.29;2057.29;95.2454;true;
874;4005;82.84;0.0010000000000000009;2082.33;2057.33;95.7041;true;
881;3632;74.634;0.0010000000000000009;2081.98;2056.98;98.3838;true;
888;3970;82.07;0.0010000000000000009;2082.39;2057.39;96.5381;true;
895;3756;77.362;0.0010000000000000009;2082.29;2057.29;95.2454;true;
902;3970;82.07;0.0010000000000000009;2082.39;2057.39;96.5381;true;
909;3965;81.96;0.0010000000000000009;2082.09;2057.09;95.4332;true;
916;3859;79.628;0.0010000000000000009;2082.43;2057.43;89.0696;true;
923;3902;80.574;0.0010000000000000009;2082.46;2057.47;94.0507;true;
930;3924;81.058;0.0010000000000000009;2082.36;2057.36;93.9781;true;
937;3799;78.308;0.0010000000000000009;2082.37;2057.37;91.0982;true;
944;4084;84.578;0.0010000000000000009;2082.39;2057.39;92.5931;true;
951;3859;79.628;0.0010000000000000009;2082.37;2057.37;89.3006;true;
958;3775;77.78;0.0010000000000000009;2082.36;2057.37;92.4525;true;
965;3712;76.394;0.0010000000000000009;2082.51;2057.51;98.1095;true;
972;3682;75.734;0.0010000000000000009;2082.23;2057.23;95.6294;true;
979;4059;84.028;0.0010000000000000009;2082.14;2057.14;93.3464;true;
986;3682;75.734;0.0010000000000000009;2082.23;2057.23;95.6294;true;
993;3682;75.734;0.0010000000000000009;2082.23;2057.23;95.6294;true;
1000;3682;75.734;0.0010000000000000009;2082.23;2057.23;95.6294;true;
