0;0.2;0.333666;
1;0.2;0.333666;
2;0.2;0.333666;
3;0.2;0.333666;
4;0.2;0.333666;
5;0.2;0.333666;
6;0.2;0.333666;
7;0.2;0.333666;
8;0.2;0.333666;
9;0.2;0.333666;
10;0.2;0.333666;
11;0.2;0.333666;
12;0.2;0.333666;
13;0.2;0.333666;
14;0.2;0.333666;
15;0.2;0.333666;
16;0.2;0.333666;
17;0.2;0.333666;
18;0.2;0.333666;
19;0.2;0.333666;
20;0.2;0.333666;
21;0.2;0.333666;
22;0.2;0.333666;
23;0.2;0.333666;
24;0.2;0.333666;
25;0.2;0.333666;
26;0.2;0.333666;
27;0.2;0.333666;
28;0.2;0.333666;
29;0.2;0.333666;
30;0.2;0.333666;
31;0.2;0.333666;
32;0.2;0.333666;
33;0.2;0.333666;
34;0.2;0.333666;
35;0.2;0.333666;
36;0.2;0.333666;
37;0.2;0.333666;
38;0.2;0.333666;
39;0.2;0.333666;
40;0.2;0.333666;
41;0.2;0.333666;
42;0.2;0.333666;
43;0.2;0.333666;
44;0.2;0.333666;
45;0.2;0.333666;
46;0.2;0.333666;
47;0.2;0.333666;
48;0.2;0.333666;
49;0.2;0.333675;
50;0.2;0.333687;
51;0.2;0.333704;
52;0.2;0.333725;
53;0.2;0.333749;
54;0.2;0.333777;
55;0.2;0.333807;
56;0.2;0.333838;
57;0.2;0.333869;
58;0.2;0.333904;
59;0.2;0.333925;
60;0.2;0.333945;
61;0.2;0.333957;
62;0.2;0.333981;
63;0.2;0.334013;
64;0.2;0.334053;
65;0.2;0.334098;
66;0.2;0.334154;
67;0.2;0.334214;
68;0.2;0.334281;
69;0.2;0.334357;
70;0.2;0.33444;
71;0.2;0.334533;
72;0.2;0.334633;
73;0.2;0.334753;
74;0.2;0.334874;
75;0.2;0.335009;
76;0.2;0.335149;
77;0.2;0.3353;
78;0.2;0.335459;
79;0.2;0.33563;
80;0.2;0.33581;
81;0.2;0.336003;
82;0.2;0.336205;
83;0.2;0.33642;
84;0.2;0.336647;
85;0.2;0.336887;
86;0.2;0.337139;
87;0.2;0.337405;
88;0.2;0.337683;
89;0.2;0.337977;
90;0.2;0.338283;
91;0.2;0.338606;
92;0.2;0.338946;
93;0.2;0.339303;
94;0.2;0.339678;
95;0.2;0.340071;
96;0.2;0.340483;
97;0.2;0.340914;
98;0.2;0.341412;
99;0.2;0.341886;
100;0.2;0.34238;
101;0.2;0.342896;
102;0.2;0.343433;
103;0.2;0.343993;
104;0.2;0.34458;
105;0.2;0.345196;
106;0.2;0.345838;
107;0.2;0.346511;
108;0.2;0.347212;
109;0.2;0.347941;
110;0.2;0.348695;
111;0.2;0.349484;
112;0.2;0.350306;
113;0.2;0.351165;
114;0.2;0.352061;
115;0.2;0.352999;
116;0.2;0.353984;
117;0.2;0.355011;
118;0.2;0.356084;
119;0.2;0.357201;
120;0.0;0.358363;
121;0.0;0.359449;
122;0.0;0.360279;
123;0.0;0.360951;
124;0.0;0.361543;
125;0.0;0.362084;
126;0.0;0.362577;
127;0.0;0.363025;
128;0.0;0.36343;
129;0.0;0.363788;
130;0.0;0.364097;
131;0.0;0.364352;
132;0.0;0.364551;
133;0.0;0.364689;
134;0.0;0.364756;
135;0.0;0.364749;
136;0.0;0.364664;
137;0.0;0.364498;
138;0.0;0.364249;
139;0.0;0.363914;
140;0.0;0.363492;
141;0.0;0.362986;
142;0.0;0.362397;
143;0.0;0.361723;
144;0.0;0.360968;
145;0.0;0.360126;
146;0.0;0.359199;
147;0.0;0.358177;
148;0.0;0.356941;
149;0.0;0.355583;
150;0.0;0.354101;
151;0.0;0.352493;
152;0.0;0.350752;
153;0.0;0.348876;
154;0.0;0.346863;
155;0.0;0.34471;
156;0.0;0.34241;
157;0.0;0.339957;
158;0.0;0.337349;
159;0.0;0.334587;
160;0.1;0.331665;
161;0.1;0.328706;
162;0.1;0.325829;
163;0.1;0.32298;
164;0.1;0.320114;
165;0.1;0.317222;
166;0.1;0.314295;
167;0.1;0.3113;
168;0.1;0.308247;
169;0.1;0.30516;
170;0.1;0.302021;
171;0.1;0.298809;
172;0.1;0.295553;
173;0.1;0.292266;
174;0.1;0.288919;
175;0.1;0.285519;
176;0.1;0.282096;
177;0.1;0.278631;
178;0.1;0.275114;
179;0.1;0.271574;
180;0.0;0.26801;
181;0.0;0.264249;
182;0.0;0.260168;
183;0.0;0.255837;
184;0.0;0.251286;
185;0.0;0.24654;
186;0.0;0.241608;
187;0.0;0.236493;
188;0.0;0.231198;
189;0.0;0.225724;
190;0.1;0.220071;
191;0.1;0.214446;
192;0.1;0.20898;
193;0.1;0.203533;
194;0.1;0.198088;
195;0.1;0.192642;
196;0.1;0.1872;
197;0.1;0.181753;
198;0.1;0.176267;
199;0.1;0.170764;
200;0.0;0.165294;
201;0.0;0.15965;
202;0.0;0.15362;
203;0.0;0.147669;
204;0.0;0.14168;
205;0.0;0.135677;
206;0.0;0.129668;
207;0.0;0.123656;
208;0.0;0.117641;
209;0.0;0.111627;
210;0.0;0.105611;
211;0.0;0.0995955;
212;0.0;0.0935805;
213;0.0;0.0875651;
214;0.0;0.0815488;
215;0.0;0.0755329;
216;0.0;0.069517;
217;0.0;0.0635011;
218;0.0;0.0574857;
219;0.0;0.0514698;
220;0.0;0.0454543;
221;0.0;0.0394398;
222;0.0;0.0334237;
223;0.0;0.0274067;
224;0.0;0.0213908;
225;0.0;0.0153749;
226;0.0;0.00935898;
227;0.0;0.00334307;
228;0.0;-0.00267283;
229;0.0;-0.00868874;
230;0.0;-0.0147046;
231;0.0;-0.0207205;
232;0.0;-0.0267376;
233;0.0;-0.0327543;
234;0.0;-0.038769;
235;0.0;-0.0447852;
236;0.0;-0.0508016;
237;0.0;-0.0568166;
238;0.0;-0.0628325;
239;0.0;-0.0688482;
240;0.0;-0.0748632;
241;0.0;-0.0808791;
242;0.0;-0.086894;
243;0.0;-0.0929089;
244;0.0;-0.0989248;
245;0.0;-0.10494;
246;0.0;-0.110955;
247;0.0;-0.116971;
248;0.0;-0.122987;
249;0.0;-0.129002;
250;0.0;-0.135017;
251;0.0;-0.14103;
252;0.0;-0.147044;
253;0.0;-0.153059;
254;0.0;-0.159072;
255;0.0;-0.165085;
256;0.0;-0.171099;
257;0.0;-0.177114;
258;0.0;-0.183128;
259;0.0;-0.18914;
260;0.0;-0.195153;
261;0.0;-0.201165;
262;0.0;-0.207177;
263;0.0;-0.213189;
264;0.0;-0.2192;
265;0.0;-0.225211;
266;0.0;-0.231224;
267;0.0;-0.237234;
268;0.0;-0.243246;
269;0.0;-0.249259;
270;0.1;-0.255271;
271;0.1;-0.261135;
272;0.1;-0.266757;
273;0.1;-0.272159;
274;0.1;-0.277347;
275;0.1;-0.282332;
276;0.1;-0.287154;
277;0.1;-0.291844;
278;0.1;-0.296343;
279;0.1;-0.30065;
280;0.0;-0.304827;
281;0.0;-0.30904;
282;0.0;-0.313399;
283;0.0;-0.317798;
284;0.0;-0.322215;
285;0.0;-0.326642;
286;0.0;-0.331076;
287;0.0;-0.335511;
288;0.0;-0.339947;
289;0.0;-0.344385;
290;0.1;-0.348823;
291;0.1;-0.353134;
292;0.1;-0.357145;
