#CARRERA;TICK;STEER_ANGLE;TRACK_POSITION;EPSILON;DIST_RACED;DIST_FROM_START_LINE;
9;115;3.0;0.336131;0.9900000002235174;3.4707;2036.03;
9;116;3.0;0.336141;0.9900000002235174;3.59985;2036.16;
9;117;3.0;0.336146;0.9900000002235174;3.73218;2036.29;
9;118;3.0;0.336144;0.9900000002235174;3.86768;2036.43;
9;119;3.0;0.336132;0.9900000002235174;4.00647;2036.57;
9;120;3.0;0.336111;0.9900000002235174;4.14856;2036.71;
9;121;3.0;0.336085;0.9900000002235174;4.29407;2036.86;
9;122;3.0;0.336048;0.9900000002235174;4.44299;2037.0;
9;123;3.0;0.336008;0.9900000002235174;4.59558;2037.16;
9;124;3.0;0.335961;0.9900000002235174;4.75183;2037.31;
9;125;3.0;0.335906;0.9900000002235174;4.91174;2037.47;
9;126;3.0;0.335839;0.9900000002235174;5.07556;2037.64;
9;127;3.0;0.335756;0.9900000002235174;5.24316;2037.8;
9;128;3.0;0.335658;0.9900000002235174;5.41455;2037.98;
9;129;3.0;0.335544;0.9900000002235174;5.59009;2038.15;
9;130;3.0;0.335415;0.9900000002235174;5.7699;2038.33;
9;131;3.0;0.335284;0.9900000002235174;5.95398;2038.52;
9;132;3.0;0.335152;0.9900000002235174;6.14221;2038.7;
9;133;3.0;0.335006;0.9900000002235174;6.33496;2038.9;
9;134;3.0;0.334829;0.9900000002235174;6.5321;2039.09;
9;135;3.0;0.334618;0.9900000002235174;6.73376;2039.29;
9;136;3.0;0.33439;0.9900000002235174;6.94006;2039.5;
9;137;3.0;0.334166;0.9900000002235174;7.15112;2039.71;
9;138;3.0;0.333944;0.9900000002235174;7.36548;2039.93;
9;139;3.0;0.333714;0.9900000002235174;7.58008;2040.14;
9;140;3.0;0.333477;0.9900000002235174;7.79443;2040.36;
9;141;3.0;0.333238;0.9900000002235174;8.00879;2040.57;
9;142;3.0;0.332988;0.9900000002235174;8.22314;2040.78;
9;143;3.0;0.332738;0.9900000002235174;8.43726;2041.0;
9;144;3.0;0.332484;0.9900000002235174;8.65149;2041.21;
9;145;3.0;0.332221;0.9900000002235174;8.86548;2041.43;
9;146;3.0;0.331945;0.9900000002235174;9.08032;2041.64;
9;147;3.0;0.331654;0.9900000002235174;9.29736;2041.86;
9;148;3.0;0.331317;0.9900000002235174;9.53821;2042.1;
9;149;3.0;0.330957;0.9900000002235174;9.78149;2042.34;
9;150;3.0;0.330572;0.9900000002235174;10.0273;2042.59;
9;151;3.0;0.33016;0.9900000002235174;10.2758;2042.84;
9;152;3.0;0.32973;0.9900000002235174;10.5265;2043.09;
9;153;3.0;0.329277;0.9900000002235174;10.7798;2043.34;
9;154;3.0;0.328791;0.9900000002235174;11.0356;2043.6;
9;155;3.0;0.328286;0.9900000002235174;11.2942;2043.86;
9;156;3.0;0.327763;0.9900000002235174;11.5553;2044.12;
9;157;3.0;0.32721;0.9900000002235174;11.819;2044.38;
9;158;3.0;0.326625;0.9900000002235174;12.0853;2044.65;
9;159;3.0;0.326021;0.9900000002235174;12.3545;2044.92;
9;160;3.0;0.325402;0.9900000002235174;12.6262;2045.19;
9;161;3.0;0.324745;0.9900000002235174;12.9006;2045.46;
9;162;3.0;0.324055;0.9900000002235174;13.1779;2045.74;
9;163;3.0;0.323343;0.9900000002235174;13.4579;2046.02;
9;164;3.0;0.322607;0.9900000002235174;13.7407;2046.3;
9;165;3.0;0.321842;0.9900000002235174;14.0262;2046.59;
9;166;3.0;0.321043;0.9900000002235174;14.3146;2046.88;
9;167;3.0;0.320205;0.9900000002235174;14.6058;2047.17;
9;168;3.0;0.319344;0.9900000002235174;14.8995;2047.46;
9;169;3.0;0.318449;0.9900000002235174;15.1962;2047.76;
9;170;3.0;0.317511;0.9900000002235174;15.4955;2048.06;
9;171;3.0;0.316549;0.9900000002235174;15.797;2048.36;
9;172;3.0;0.315555;0.9900000002235174;16.101;2048.66;
9;173;3.0;0.314522;0.9900000002235174;16.4071;2048.97;
9;174;3.0;0.313471;0.9900000002235174;16.7152;2049.28;
9;175;3.0;0.312409;0.9900000002235174;17.0245;2049.59;
9;176;3.0;0.311302;0.9900000002235174;17.3353;2049.9;
9;177;3.0;0.310167;0.9900000002235174;17.6471;2050.21;
9;178;3.0;0.309026;0.9900000002235174;17.9594;2050.52;
9;179;3.0;0.30785;0.9900000002235174;18.2721;2050.83;
9;180;3.0;0.306644;0.9900000002235174;18.5853;2051.15;
9;181;3.0;0.305422;0.9900000002235174;18.8988;2051.46;
9;182;3.0;0.304186;0.9900000002235174;19.2125;2051.77;
9;183;3.0;0.302935;0.9900000002235174;19.5262;2052.09;
9;184;3.0;0.301656;0.9900000002235174;19.8402;2052.4;
9;185;3.0;0.300363;0.9900000002235174;20.1539;2052.72;
9;186;3.0;0.29906;0.9900000002235174;20.4679;2053.03;
9;187;3.0;0.297733;0.9900000002235174;20.7819;2053.34;
9;188;3.0;0.296385;0.9900000002235174;21.0956;2053.66;
9;189;3.0;0.29503;0.9900000002235174;21.4095;2053.97;
9;190;3.0;0.293651;0.9900000002235174;21.7233;2054.28;
9;191;3.0;0.29226;0.9900000002235174;22.0372;2054.6;
9;192;3.0;0.290855;0.9900000002235174;22.351;2054.91;
9;193;3.0;0.289429;0.9900000002235174;22.6647;2055.23;
9;194;3.0;0.287984;0.9900000002235174;22.9781;2055.54;
9;195;3.0;0.286531;0.9900000002235174;23.2919;2055.85;
9;196;3.0;0.285056;0.9900000002235174;23.6053;2056.17;
9;197;3.0;0.283561;0.9900000002235174;23.9188;2056.48;
9;198;3.0;0.28205;0.9900000002235174;24.2323;2056.79;
9;199;3.0;0.280523;0.9900000002235174;24.5455;2057.11;
9;200;3.0;0.278993;0.9900000002235174;24.859;2057.42;
9;201;3.0;0.277314;0.9900000002235174;25.1681;0.169922;
9;202;3.0;0.275928;0.9900000002235174;25.4721;0.473892;
9;203;3.0;0.274717;0.9900000002235174;25.7761;0.777908;
9;204;3.0;0.273673;0.9900000002235174;26.0801;1.08196;
9;205;3.0;0.272784;0.9900000002235174;26.3842;1.38602;
9;206;3.0;0.272057;0.9900000002235174;26.6883;1.69012;
9;207;3.0;0.271502;0.9900000002235174;26.9924;1.99426;
9;208;3.0;0.271117;0.9900000002235174;27.2966;2.2984;
9;209;3.0;0.270898;0.9900000002235174;27.6007;2.60254;
9;210;3.0;0.270843;0.9900000002235174;27.9048;2.90668;
9;211;3.0;0.270954;0.9900000002235174;28.209;3.21082;
9;212;3.0;0.271235;0.9900000002235174;28.5131;3.51495;
9;213;3.0;0.27168;0.9900000002235174;28.8173;3.81909;
9;214;3.0;0.27229;0.9900000002235174;29.1214;4.12323;
9;215;3.0;0.273073;0.9900000002235174;29.4255;4.42732;
9;216;3.0;0.274019;0.9900000002235174;29.7295;4.73138;
9;217;3.0;0.275129;0.9900000002235174;30.0336;5.03543;
9;218;3.0;0.276411;0.9900000002235174;30.3376;5.33943;
9;219;3.0;0.277862;0.9900000002235174;30.6416;5.6434;
9;220;3.0;0.279473;0.9900000002235174;30.9455;5.9473;
9;221;3.0;0.281253;0.9900000002235174;31.2493;6.25117;
9;222;3.0;0.283195;0.9900000002235174;31.5531;6.55498;
9;223;3.0;0.285318;0.9900000002235174;31.8569;6.85872;
9;224;3.0;0.287618;0.9900000002235174;32.1605;7.16237;
9;225;3.0;0.290058;0.9900000002235174;32.4641;7.46598;
9;226;3.0;0.292666;0.9900000002235174;32.7677;7.76951;
9;227;3.0;0.295464;0.9900000002235174;33.0711;8.07293;
9;228;3.0;0.298412;0.9900000002235174;33.3744;8.37627;
9;229;3.0;0.301509;0.9900000002235174;33.6777;8.67955;
9;230;3.0;0.304793;0.9900000002235174;33.9809;8.98271;
9;231;3.0;0.308245;0.9900000002235174;34.2839;9.28575;
9;232;3.0;0.311856;0.9900000002235174;34.5869;9.58869;
9;233;3.0;0.315627;0.9900000002235174;34.8897;9.89153;
9;234;3.0;0.319566;0.9900000002235174;35.1924;10.1942;
9;235;3.0;0.323674;0.9900000002235174;35.495;10.4968;
9;236;3.0;0.32794;0.9900000002235174;35.7975;10.7993;
9;237;3.0;0.332365;0.9900000002235174;36.0998;11.1016;
9;238;3.0;0.336958;0.9900000002235174;36.402;11.4038;
9;239;3.0;0.341725;0.9900000002235174;36.704;11.7059;
9;240;3.0;0.346649;0.9900000002235174;37.0059;12.0078;
9;241;3.0;0.351727;0.9900000002235174;37.3077;12.3095;
9;242;3.0;0.356983;0.9900000002235174;37.6093;12.6111;
9;243;3.0;0.362418;0.9900000002235174;37.9107;12.9125;
9;244;3.0;0.367995;0.9900000002235174;38.2119;13.2138;
