Estado 	 -0.2	-0.1	0.0	0.1	0.2	
1	0.49223857898473483 	 0.2205722342656059 	 0.7623492016835383 	 0.7635822760462826 	 0.8368593204421033 	 
2	-3.718671222733051 	 -1.633705226115548 	 -3.786219216653166 	 -1.0034705778820476 	 0.049066952946835496 	 
3	0.8486595243558104 	 0.6721634750882751 	 0.8469464511362806 	 0.7911068158311744 	 0.8455433667047043 	 
4	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
5	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
6	0.0015952204839014827 	 -2.006402688675037 	 0.5555762786705262 	 0.27740544691205243 	 0.6294511434332034 	 
7	-161.94879275455912 	 -131.35084853044435 	 -145.8473278890729 	 -92.86848453587601 	 -96.70164055175158 	 
8	0.1779687387439325 	 0.6291605121809787 	 0.014649716754404102 	 0.18506681586267174 	 -0.39123637180713966 	 
9	-334.543981251437 	 -426.9338793394728 	 -342.9191141141056 	 -316.05815751408704 	 -256.77977394527613 	 
10	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
11	0.7010823112738078 	 0.8232118849274912 	 0.6368399895593352 	 0.6440915092235378 	 0.6067711750165402 	 
12	0.6194596051875474 	 0.6358034162509374 	 0.6502378869060254 	 0.8316347441440145 	 0.708449345423972 	 
13	0.7766288247858171 	 -24.376002822800086 	 -2.2828397535058333 	 0.5842209357147126 	 -68.66813504499365 	 
14	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
15	-1.0 	 -141.576505 	 -0.744413307330986 	 -1.0 	 -1.0 	 
16	-1.0 	 -1.0 	 -1.0 	 -1.0 	 -1.0 	 
