Estado 	 -0.5	-0.2	-0.1	0.0	0.1	0.2	0.5	
1	1111.1110408839265 	 1111.1110406352861 	 1111.1110603715267 	 1111.1109528134027 	 1111.11016534205 	 1111.1111111111104 	 1111.1110919747493 	 
2	0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 
3	222.21118413469674 	 222.222222222222 	 222.21641524771036 	 222.2216300679583 	 222.22185986159985 	 222.2173415749889 	 222.22185985586015 	 
4	0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 
5	0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 0.0 	 
